Timestamp,Peer ID,Type,Peer,Message
2025-02-28 12:46:22,P2,Sent,P4,Hello from P2 at 12:46:22
2025-02-28 12:46:22,P2,Received,P1,Hello from P1 at 12:46:22
2025-02-28 12:46:22,P2,Received,P4,Hello from P4 at 12:46:22
2025-02-28 12:46:22,P2,Received,P3,Hello from P3 at 12:46:22
2025-02-28 12:46:24,P3,Sent,P4,Hello from P3 at 12:46:24
2025-02-28 12:46:24,P3,Sent,P2,Hello from P3 at 12:46:24
2025-02-28 12:46:24,P3,Sent,P1,Hello from P3 at 12:46:24
2025-02-28 12:46:24,P3,Received,P4,Hello from P4 at 12:46:24
2025-02-28 12:46:24,P3,Received,P1,Hello from P1 at 12:46:24
2025-02-28 12:46:24,P3,Received,P2,Hello from P2 at 12:46:24
2025-02-28 12:46:24,P4,Sent,P1,Hello from P4 at 12:46:24
2025-02-28 12:46:24,P4,Received,P3,Hello from P3 at 12:46:24
2025-02-28 12:46:24,P4,Received,P1,Hello from P1 at 12:46:24
2025-02-28 12:46:24,P4,Sent,P2,Hello from P4 at 12:46:24
2025-02-28 12:46:24,P4,Received,P2,Hello from P2 at 12:46:24
2025-02-28 12:46:24,P4,Sent,P3,Hello from P4 at 12:46:24
2025-02-28 12:46:24,P1,Sent,P4,Hello from P1 at 12:46:24
2025-02-28 12:46:24,P1,Sent,P2,Hello from P1 at 12:46:24
2025-02-28 12:46:24,P1,Sent,P3,Hello from P1 at 12:46:24
2025-02-28 12:46:24,P1,Received,P3,Hello from P3 at 12:46:24
2025-02-28 12:46:24,P1,Received,P2,Hello from P2 at 12:46:24
2025-02-28 12:46:24,P1,Received,P4,Hello from P4 at 12:46:24
2025-02-28 12:46:24,P2,Sent,P3,Hello from P2 at 12:46:24
2025-02-28 12:46:24,P2,Sent,P1,Hello from P2 at 12:46:24
2025-02-28 12:46:24,P2,Received,P1,Hello from P1 at 12:46:24
2025-02-28 12:46:24,P2,Sent,P4,Hello from P2 at 12:46:24
2025-02-28 12:46:24,P2,Received,P3,Hello from P3 at 12:46:24
2025-02-28 12:46:24,P2,Received,P4,Hello from P4 at 12:46:24
2025-02-28 12:46:25,P3,Connected,P6,Established connection
2025-02-28 12:46:25,P3,Broadcast,P4,Informing about new peer P6
2025-02-28 12:46:25,P3,Broadcast,P2,Informing about new peer P6
2025-02-28 12:46:25,P3,Broadcast,P1,Informing about new peer P6
2025-02-28 12:46:25,P4,Connected,P6,Established connection
2025-02-28 12:46:25,P1,Connected,P6,Established connection
2025-02-28 12:46:25,P1,Broadcast,P4,Informing about new peer P6
2025-02-28 12:46:25,P1,Broadcast,P2,Informing about new peer P6
2025-02-28 12:46:25,P1,Broadcast,P3,Informing about new peer P6
2025-02-28 12:46:25,P6,Connected,P2,Established connection
2025-02-28 12:46:25,P6,Requested Peers,P2,Requested full peer list
2025-02-28 12:46:25,P6,Sent,P2,Hello from P6 at 12:46:25
2025-02-28 12:46:25,P6,Connected,P6,Established connection
2025-02-28 12:46:25,P6,Broadcast,P2,Informing about new peer P6
2025-02-28 12:46:25,P2,Connected,P6,Established connection
2025-02-28 12:46:25,P2,Broadcast,P3,Informing about new peer P6
2025-02-28 12:46:25,P2,Broadcast,P1,Informing about new peer P6
2025-02-28 12:46:25,P2,Broadcast,P4,Informing about new peer P6
2025-02-28 12:46:25,P2,Peer List Sent,P6,Shared full peer list
2025-02-28 12:46:25,P2,Received,P6,Hello from P6 at 12:46:25
2025-02-28 12:46:26,P3,Sent,P4,Hello from P3 at 12:46:26
2025-02-28 12:46:26,P3,Sent,P2,Hello from P3 at 12:46:26
2025-02-28 12:46:26,P3,Sent,P1,Hello from P3 at 12:46:26
2025-02-28 12:46:26,P3,Received,P1,Hello from P1 at 12:46:26
2025-02-28 12:46:26,P3,Sent,P6,Hello from P3 at 12:46:26
2025-02-28 12:46:26,P3,Received,P2,Hello from P2 at 12:46:26
2025-02-28 12:46:26,P3,Received,P4,Hello from P4 at 12:46:26
2025-02-28 12:46:26,P4,Received,P1,Hello from P1 at 12:46:26
2025-02-28 12:46:26,P4,Received,P3,Hello from P3 at 12:46:26
2025-02-28 12:46:26,P4,Sent,P1,Hello from P4 at 12:46:26
2025-02-28 12:46:26,P4,Sent,P2,Hello from P4 at 12:46:26
2025-02-28 12:46:26,P4,Sent,P3,Hello from P4 at 12:46:26
2025-02-28 12:46:26,P4,Sent,P6,Hello from P4 at 12:46:26
2025-02-28 12:46:26,P4,Received,P2,Hello from P2 at 12:46:26
2025-02-28 12:46:26,P1,Sent,P4,Hello from P1 at 12:46:26
2025-02-28 12:46:26,P1,Sent,P6,Hello from P1 at 12:46:26
2025-02-28 12:46:26,P1,Sent,P2,Hello from P1 at 12:46:26
2025-02-28 12:46:26,P1,Sent,P3,Hello from P1 at 12:46:26
2025-02-28 12:46:26,P1,Received,P3,Hello from P3 at 12:46:26
2025-02-28 12:46:26,P1,Received,P2,Hello from P2 at 12:46:26
2025-02-28 12:46:26,P1,Received,P4,Hello from P4 at 12:46:26
2025-02-28 12:46:26,P6,Received,P1,Hello from P1 at 12:46:26
2025-02-28 12:46:26,P6,Connected,P1,Established connection
2025-02-28 12:46:26,P6,Received,P3,Hello from P3 at 12:46:26
2025-02-28 12:46:26,P6,Connected,P3,Established connection
2025-02-28 12:46:26,P6,Received,P2,Hello from P2 at 12:46:26
2025-02-28 12:46:26,P6,Received,P4,Hello from P4 at 12:46:26
2025-02-28 12:46:26,P6,Connected,P4,Established connection
2025-02-28 12:46:26,P2,Received,P1,Hello from P1 at 12:46:26
2025-02-28 12:46:26,P2,Sent,P3,Hello from P2 at 12:46:26
2025-02-28 12:46:26,P2,Received,P3,Hello from P3 at 12:46:26
2025-02-28 12:46:26,P2,Sent,P1,Hello from P2 at 12:46:26
2025-02-28 12:46:26,P2,Sent,P4,Hello from P2 at 12:46:26
2025-02-28 12:46:26,P2,Received,P4,Hello from P4 at 12:46:26
2025-02-28 12:46:26,P2,Sent,P6,Hello from P2 at 12:46:26
2025-02-28 12:46:27,P3,Received,P6,Hello from P6 at 12:46:27
2025-02-28 12:46:27,P4,Received,P6,Hello from P6 at 12:46:27
2025-02-28 12:46:27,P6,Sent,P1,Hello from P6 at 12:46:27
2025-02-28 12:46:27,P6,Sent,P4,Hello from P6 at 12:46:27
2025-02-28 12:46:27,P6,Sent,P3,Hello from P6 at 12:46:27
2025-02-28 12:46:27,P6,Sent,P2,Hello from P6 at 12:46:27
2025-02-28 12:46:27,P6,Received,P6,Hello from P6 at 12:46:27
2025-02-28 12:46:27,P2,Received,P6,Hello from P6 at 12:46:27
2025-02-28 12:46:28,P3,Sent,P4,Hello from P3 at 12:46:28
2025-02-28 12:46:28,P3,Sent,P2,Hello from P3 at 12:46:28
2025-02-28 12:46:28,P3,Sent,P1,Hello from P3 at 12:46:28
2025-02-28 12:46:28,P3,Received,P1,Hello from P1 at 12:46:28
2025-02-28 12:46:28,P3,Sent,P6,Hello from P3 at 12:46:28
2025-02-28 12:46:28,P3,Received,P4,Hello from P4 at 12:46:28
2025-02-28 12:46:28,P3,Received,P2,Hello from P2 at 12:46:28
2025-02-28 12:46:28,P4,Received,P1,Hello from P1 at 12:46:28
2025-02-28 12:46:28,P4,Received,P3,Hello from P3 at 12:46:28
2025-02-28 12:46:28,P4,Sent,P1,Hello from P4 at 12:46:28
2025-02-28 12:46:28,P4,Sent,P2,Hello from P4 at 12:46:28
2025-02-28 12:46:28,P4,Sent,P3,Hello from P4 at 12:46:28
2025-02-28 12:46:28,P4,Sent,P6,Hello from P4 at 12:46:28
2025-02-28 12:46:28,P4,Received,P2,Hello from P2 at 12:46:28
2025-02-28 12:46:28,P1,Sent,P4,Hello from P1 at 12:46:28
2025-02-28 12:46:28,P1,Sent,P6,Hello from P1 at 12:46:28
2025-02-28 12:46:28,P1,Sent,P2,Hello from P1 at 12:46:28
2025-02-28 12:46:28,P1,Sent,P3,Hello from P1 at 12:46:28
2025-02-28 12:46:28,P1,Received,P3,Hello from P3 at 12:46:28
2025-02-28 12:46:28,P1,Received,P4,Hello from P4 at 12:46:28
2025-02-28 12:46:28,P1,Received,P2,Hello from P2 at 12:46:28
2025-02-28 12:46:28,P6,Received,P1,Hello from P1 at 12:46:28
2025-02-28 12:46:28,P6,Received,P3,Hello from P3 at 12:46:28
2025-02-28 12:46:28,P6,Received,P4,Hello from P4 at 12:46:28
2025-02-28 12:46:28,P6,Received,P2,Hello from P2 at 12:46:28
2025-02-28 12:46:28,P2,Received,P1,Hello from P1 at 12:46:28
2025-02-28 12:46:28,P2,Sent,P3,Hello from P2 at 12:46:28
2025-02-28 12:46:28,P2,Sent,P1,Hello from P2 at 12:46:28
2025-02-28 12:46:28,P2,Sent,P4,Hello from P2 at 12:46:28
2025-02-28 12:46:28,P2,Received,P3,Hello from P3 at 12:46:28
2025-02-28 12:46:28,P2,Received,P4,Hello from P4 at 12:46:28
2025-02-28 12:46:28,P2,Sent,P6,Hello from P2 at 12:46:28
2025-02-28 12:46:29,P3,Received,P6,Hello from P6 at 12:46:29
2025-02-28 12:46:29,P4,Received,P6,Hello from P6 at 12:46:29
2025-02-28 12:46:29,P1,Received,P6,Hello from P6 at 12:46:29
2025-02-28 12:46:29,P6,Sent,P1,Hello from P6 at 12:46:29
2025-02-28 12:46:29,P6,Sent,P4,Hello from P6 at 12:46:29
2025-02-28 12:46:29,P6,Sent,P3,Hello from P6 at 12:46:29
2025-02-28 12:46:29,P6,Sent,P2,Hello from P6 at 12:46:29
2025-02-28 12:46:29,P2,Received,P6,Hello from P6 at 12:46:29
2025-02-28 12:46:30,P3,Sent,P4,Hello from P3 at 12:46:30
2025-02-28 12:46:30,P3,Sent,P2,Hello from P3 at 12:46:30
2025-02-28 12:46:30,P3,Received,P1,Hello from P1 at 12:46:30
2025-02-28 12:46:30,P3,Sent,P1,Hello from P3 at 12:46:30
2025-02-28 12:46:30,P3,Sent,P6,Hello from P3 at 12:46:30
2025-02-28 12:46:30,P3,Received,P2,Hello from P2 at 12:46:30
2025-02-28 12:46:30,P3,Received,P4,Hello from P4 at 12:46:30
2025-02-28 12:46:30,P4,Received,P1,Hello from P1 at 12:46:30
2025-02-28 12:46:30,P4,Sent,P1,Hello from P4 at 12:46:30
2025-02-28 12:46:30,P4,Received,P3,Hello from P3 at 12:46:30
2025-02-28 12:46:30,P4,Sent,P2,Hello from P4 at 12:46:30
2025-02-28 12:46:30,P4,Sent,P3,Hello from P4 at 12:46:30
2025-02-28 12:46:30,P4,Sent,P6,Hello from P4 at 12:46:30
2025-02-28 12:46:30,P4,Received,P2,Hello from P2 at 12:46:30
2025-02-28 12:46:30,P1,Sent,P4,Hello from P1 at 12:46:30
2025-02-28 12:46:30,P1,Sent,P6,Hello from P1 at 12:46:30
2025-02-28 12:46:30,P1,Sent,P2,Hello from P1 at 12:46:30
2025-02-28 12:46:30,P1,Sent,P3,Hello from P1 at 12:46:30
2025-02-28 12:46:30,P1,Received,P4,Hello from P4 at 12:46:30
2025-02-28 12:46:30,P1,Received,P3,Hello from P3 at 12:46:30
2025-02-28 12:46:30,P1,Received,P2,Hello from P2 at 12:46:30
2025-02-28 12:46:30,P6,Received,P1,Hello from P1 at 12:46:30
2025-02-28 12:46:30,P6,Received,P3,Hello from P3 at 12:46:30
2025-02-28 12:46:30,P6,Received,P4,Hello from P4 at 12:46:30
2025-02-28 12:46:30,P6,Received,P2,Hello from P2 at 12:46:30
2025-02-28 12:46:30,P2,Received,P1,Hello from P1 at 12:46:30
2025-02-28 12:46:30,P2,Sent,P3,Hello from P2 at 12:46:30
2025-02-28 12:46:30,P2,Sent,P1,Hello from P2 at 12:46:30
2025-02-28 12:46:30,P2,Sent,P4,Hello from P2 at 12:46:30
2025-02-28 12:46:30,P2,Sent,P6,Hello from P2 at 12:46:30
2025-02-28 12:46:30,P2,Received,P4,Hello from P4 at 12:46:30
2025-02-28 12:46:30,P2,Received,P3,Hello from P3 at 12:46:30
2025-02-28 12:46:31,P3,Received,P6,Hello from P6 at 12:46:31
2025-02-28 12:46:31,P4,Received,P6,Hello from P6 at 12:46:31
2025-02-28 12:46:31,P1,Received,P6,Hello from P6 at 12:46:31
2025-02-28 12:46:31,P6,Sent,P1,Hello from P6 at 12:46:31
2025-02-28 12:46:31,P6,Sent,P4,Hello from P6 at 12:46:31
2025-02-28 12:46:31,P6,Received,P6,Hello from P6 at 12:46:31
2025-02-28 12:46:31,P6,Sent,P3,Hello from P6 at 12:46:31
2025-02-28 12:46:31,P6,Sent,P2,Hello from P6 at 12:46:31
2025-02-28 12:46:32,P3,Sent,P4,Hello from P3 at 12:46:32
2025-02-28 12:46:32,P3,Received,P1,Hello from P1 at 12:46:32
2025-02-28 12:46:32,P3,Sent,P2,Hello from P3 at 12:46:32
2025-02-28 12:46:32,P3,Sent,P1,Hello from P3 at 12:46:32
2025-02-28 12:46:32,P3,Received,P2,Hello from P2 at 12:46:32
2025-02-28 12:46:32,P3,Sent,P6,Hello from P3 at 12:46:32
2025-02-28 12:46:32,P3,Received,P4,Hello from P4 at 12:46:32
2025-02-28 12:46:32,P4,Received,P1,Hello from P1 at 12:46:32
2025-02-28 12:46:32,P4,Sent,P1,Hello from P4 at 12:46:32
2025-02-28 12:46:32,P4,Received,P3,Hello from P3 at 12:46:32
2025-02-28 12:46:32,P4,Sent,P2,Hello from P4 at 12:46:32
2025-02-28 12:46:32,P4,Sent,P3,Hello from P4 at 12:46:32
2025-02-28 12:46:32,P4,Sent,P6,Hello from P4 at 12:46:32
2025-02-28 12:46:32,P4,Received,P2,Hello from P2 at 12:46:32
2025-02-28 12:46:32,P1,Sent,P4,Hello from P1 at 12:46:32
2025-02-28 12:46:32,P1,Sent,P6,Hello from P1 at 12:46:32
2025-02-28 12:46:32,P1,Sent,P2,Hello from P1 at 12:46:32
2025-02-28 12:46:32,P1,Sent,P3,Hello from P1 at 12:46:32
2025-02-28 12:46:32,P1,Received,P2,Hello from P2 at 12:46:32
2025-02-28 12:46:32,P1,Received,P4,Hello from P4 at 12:46:32
2025-02-28 12:46:32,P1,Received,P3,Hello from P3 at 12:46:32
2025-02-28 12:46:32,P6,Received,P1,Hello from P1 at 12:46:32
2025-02-28 12:46:32,P6,Received,P4,Hello from P4 at 12:46:32
2025-02-28 12:46:32,P6,Received,P2,Hello from P2 at 12:46:32
2025-02-28 12:46:32,P6,Received,P3,Hello from P3 at 12:46:32
2025-02-28 12:46:32,P2,Sent,P3,Hello from P2 at 12:46:32
2025-02-28 12:46:32,P2,Received,P1,Hello from P1 at 12:46:32
2025-02-28 12:46:32,P2,Sent,P1,Hello from P2 at 12:46:32
2025-02-28 12:46:32,P2,Sent,P4,Hello from P2 at 12:46:32
2025-02-28 12:46:32,P2,Sent,P6,Hello from P2 at 12:46:32
2025-02-28 12:46:32,P2,Received,P4,Hello from P4 at 12:46:32
2025-02-28 12:46:32,P2,Received,P3,Hello from P3 at 12:46:32
2025-02-28 12:46:33,P3,Received,P6,Hello from P6 at 12:46:33
2025-02-28 12:46:33,P1,Received,P6,Hello from P6 at 12:46:33
2025-02-28 12:46:33,P6,Sent,P1,Hello from P6 at 12:46:33
2025-02-28 12:46:33,P6,Sent,P4,Hello from P6 at 12:46:33
2025-02-28 12:46:33,P6,Sent,P3,Hello from P6 at 12:46:33
2025-02-28 12:46:33,P6,Sent,P2,Hello from P6 at 12:46:33
2025-02-28 12:46:33,P6,Received,P6,Hello from P6 at 12:46:33
2025-02-28 12:46:33,P2,Received,P6,Hello from P6 at 12:46:33
2025-02-28 12:46:34,P3,Connected,P5,Established connection
2025-02-28 12:46:34,P3,Broadcast,P4,Informing about new peer P5
2025-02-28 12:46:34,P3,Broadcast,P1,Informing about new peer P5
2025-02-28 12:46:34,P3,Broadcast,P2,Informing about new peer P5
2025-02-28 12:46:34,P3,Broadcast,P6,Informing about new peer P5
2025-02-28 12:46:34,P3,Received,P1,Hello from P1 at 12:46:34
2025-02-28 12:46:34,P3,Sent,P4,Hello from P3 at 12:46:34
2025-02-28 12:46:34,P3,Sent,P5,Hello from P3 at 12:46:34
2025-02-28 12:46:34,P3,Sent,P1,Hello from P3 at 12:46:34
2025-02-28 12:46:34,P3,Received,P2,Hello from P2 at 12:46:34
2025-02-28 12:46:34,P3,Sent,P2,Hello from P3 at 12:46:34
2025-02-28 12:46:34,P3,Received,P4,Hello from P4 at 12:46:34
2025-02-28 12:46:34,P3,Sent,P6,Hello from P3 at 12:46:34
2025-02-28 12:46:34,P4,Connected,P5,Established connection
2025-02-28 12:46:34,P4,Sent,P3,Hello from P4 at 12:46:34
2025-02-28 12:46:34,P4,Sent,P6,Hello from P4 at 12:46:34
2025-02-28 12:46:34,P4,Received,P1,Hello from P1 at 12:46:34
2025-02-28 12:46:34,P4,Sent,P1,Hello from P4 at 12:46:34
2025-02-28 12:46:34,P4,Received,P3,Hello from P3 at 12:46:34
2025-02-28 12:46:34,P4,Sent,P2,Hello from P4 at 12:46:34
2025-02-28 12:46:34,P4,Sent,P5,Hello from P4 at 12:46:34
2025-02-28 12:46:34,P4,Received,P2,Hello from P2 at 12:46:34
2025-02-28 12:46:34,P1,Connected,P5,Established connection
2025-02-28 12:46:34,P1,Broadcast,P4,Informing about new peer P5
2025-02-28 12:46:34,P1,Broadcast,P2,Informing about new peer P5
2025-02-28 12:46:34,P1,Broadcast,P3,Informing about new peer P5
2025-02-28 12:46:34,P1,Broadcast,P6,Informing about new peer P5
2025-02-28 12:46:34,P1,Peer List Sent,P5,Shared full peer list
2025-02-28 12:46:34,P1,Received,P5,Hello from P5 at 12:46:34
2025-02-28 12:46:34,P1,Sent,P5,Hello from P1 at 12:46:34
2025-02-28 12:46:34,P1,Sent,P4,Hello from P1 at 12:46:34
2025-02-28 12:46:34,P1,Sent,P2,Hello from P1 at 12:46:34
2025-02-28 12:46:34,P1,Sent,P3,Hello from P1 at 12:46:34
2025-02-28 12:46:34,P1,Sent,P6,Hello from P1 at 12:46:34
2025-02-28 12:46:34,P1,Received,P4,Hello from P4 at 12:46:34
2025-02-28 12:46:34,P1,Received,P2,Hello from P2 at 12:46:34
2025-02-28 12:46:34,P1,Received,P3,Hello from P3 at 12:46:34
2025-02-28 12:46:34,P6,Connected,P5,Established connection
2025-02-28 12:46:34,P6,Broadcast,P1,Informing about new peer P5
2025-02-28 12:46:34,P6,Broadcast,P4,Informing about new peer P5
2025-02-28 12:46:34,P6,Broadcast,P3,Informing about new peer P5
2025-02-28 12:46:34,P6,Broadcast,P2,Informing about new peer P5
2025-02-28 12:46:34,P6,Received,P1,Hello from P1 at 12:46:34
2025-02-28 12:46:34,P6,Received,P2,Hello from P2 at 12:46:34
2025-02-28 12:46:34,P6,Received,P3,Hello from P3 at 12:46:34
2025-02-28 12:46:34,P6,Received,P4,Hello from P4 at 12:46:34
2025-02-28 12:46:34,P5,Connected,P1,Established connection
2025-02-28 12:46:34,P5,Requested Peers,P1,Requested full peer list
2025-02-28 12:46:34,P5,Sent,P1,Hello from P5 at 12:46:34
2025-02-28 12:46:34,P5,Connected,P5,Established connection
2025-02-28 12:46:34,P5,Broadcast,P1,Informing about new peer P5
2025-02-28 12:46:34,P5,Received,P1,Hello from P1 at 12:46:34
2025-02-28 12:46:34,P5,Received,P4,Hello from P4 at 12:46:34
2025-02-28 12:46:34,P5,Connected,P4,Established connection
2025-02-28 12:46:34,P5,Received,P2,Hello from P2 at 12:46:34
2025-02-28 12:46:34,P5,Connected,P2,Established connection
2025-02-28 12:46:34,P5,Received,P3,Hello from P3 at 12:46:34
2025-02-28 12:46:34,P5,Connected,P3,Established connection
2025-02-28 12:46:34,P2,Connected,P5,Established connection
2025-02-28 12:46:34,P2,Broadcast,P1,Informing about new peer P5
2025-02-28 12:46:34,P2,Broadcast,P6,Informing about new peer P5
2025-02-28 12:46:34,P2,Broadcast,P3,Informing about new peer P5
2025-02-28 12:46:34,P2,Broadcast,P4,Informing about new peer P5
2025-02-28 12:46:34,P2,Sent,P1,Hello from P2 at 12:46:34
2025-02-28 12:46:34,P2,Sent,P5,Hello from P2 at 12:46:34
2025-02-28 12:46:34,P2,Received,P1,Hello from P1 at 12:46:34
2025-02-28 12:46:34,P2,Sent,P6,Hello from P2 at 12:46:34
2025-02-28 12:46:34,P2,Received,P4,Hello from P4 at 12:46:34
2025-02-28 12:46:34,P2,Sent,P3,Hello from P2 at 12:46:34
2025-02-28 12:46:34,P2,Sent,P4,Hello from P2 at 12:46:34
2025-02-28 12:46:34,P2,Received,P3,Hello from P3 at 12:46:34
2025-02-28 12:46:35,P3,Received,P6,Hello from P6 at 12:46:35
2025-02-28 12:46:35,P4,Received,P6,Hello from P6 at 12:46:35
2025-02-28 12:46:35,P6,Sent,P1,Hello from P6 at 12:46:35
2025-02-28 12:46:35,P6,Sent,P5,Hello from P6 at 12:46:35
2025-02-28 12:46:35,P6,Sent,P4,Hello from P6 at 12:46:35
2025-02-28 12:46:35,P6,Sent,P3,Hello from P6 at 12:46:35
2025-02-28 12:46:35,P6,Sent,P2,Hello from P6 at 12:46:35
2025-02-28 12:46:35,P6,Received,P6,Hello from P6 at 12:46:35
2025-02-28 12:46:35,P5,Received,P6,Hello from P6 at 12:46:35
2025-02-28 12:46:35,P5,Connected,P6,Established connection
2025-02-28 12:46:35,P2,Received,P6,Hello from P6 at 12:46:35
2025-02-28 12:46:36,P3,Received,P5,Hello from P5 at 12:46:36
2025-02-28 12:46:36,P3,Sent,P4,Hello from P3 at 12:46:36
2025-02-28 12:46:36,P3,Received,P1,Hello from P1 at 12:46:36
2025-02-28 12:46:36,P3,Sent,P5,Hello from P3 at 12:46:36
2025-02-28 12:46:36,P3,Sent,P1,Hello from P3 at 12:46:36
2025-02-28 12:46:36,P3,Received,P4,Hello from P4 at 12:46:36
2025-02-28 12:46:36,P3,Sent,P2,Hello from P3 at 12:46:36
2025-02-28 12:46:36,P3,Sent,P6,Hello from P3 at 12:46:36
2025-02-28 12:46:36,P3,Received,P2,Hello from P2 at 12:46:36
2025-02-28 12:46:36,P4,Received,P5,Hello from P5 at 12:46:36
2025-02-28 12:46:36,P4,Sent,P3,Hello from P4 at 12:46:36
2025-02-28 12:46:36,P4,Received,P1,Hello from P1 at 12:46:36
2025-02-28 12:46:36,P4,Sent,P6,Hello from P4 at 12:46:36
2025-02-28 12:46:36,P4,Sent,P1,Hello from P4 at 12:46:36
2025-02-28 12:46:36,P4,Received,P3,Hello from P3 at 12:46:36
2025-02-28 12:46:36,P4,Sent,P2,Hello from P4 at 12:46:36
2025-02-28 12:46:36,P4,Sent,P5,Hello from P4 at 12:46:36
2025-02-28 12:46:36,P4,Received,P2,Hello from P2 at 12:46:36
2025-02-28 12:46:36,P1,Received,P5,Hello from P5 at 12:46:36
2025-02-28 12:46:36,P1,Sent,P5,Hello from P1 at 12:46:36
2025-02-28 12:46:36,P1,Sent,P4,Hello from P1 at 12:46:36
2025-02-28 12:46:36,P1,Sent,P2,Hello from P1 at 12:46:36
2025-02-28 12:46:36,P1,Sent,P3,Hello from P1 at 12:46:36
2025-02-28 12:46:36,P1,Sent,P6,Hello from P1 at 12:46:36
2025-02-28 12:46:36,P1,Received,P4,Hello from P4 at 12:46:36
2025-02-28 12:46:36,P1,Received,P2,Hello from P2 at 12:46:36
2025-02-28 12:46:36,P1,Received,P3,Hello from P3 at 12:46:36
2025-02-28 12:46:36,P6,Received,P5,Hello from P5 at 12:46:36
2025-02-28 12:46:36,P6,Received,P1,Hello from P1 at 12:46:36
2025-02-28 12:46:36,P6,Received,P2,Hello from P2 at 12:46:36
2025-02-28 12:46:36,P6,Received,P3,Hello from P3 at 12:46:36
2025-02-28 12:46:36,P6,Received,P4,Hello from P4 at 12:46:36
2025-02-28 12:46:36,P5,Sent,P1,Hello from P5 at 12:46:36
2025-02-28 12:46:36,P5,Sent,P2,Hello from P5 at 12:46:36
2025-02-28 12:46:36,P5,Sent,P4,Hello from P5 at 12:46:36
2025-02-28 12:46:36,P5,Sent,P3,Hello from P5 at 12:46:36
2025-02-28 12:46:36,P5,Sent,P6,Hello from P5 at 12:46:36
2025-02-28 12:46:36,P5,Received,P5,Hello from P5 at 12:46:36
2025-02-28 12:46:36,P5,Received,P1,Hello from P1 at 12:46:36
2025-02-28 12:46:36,P5,Received,P4,Hello from P4 at 12:46:36
2025-02-28 12:46:36,P5,Received,P2,Hello from P2 at 12:46:36
2025-02-28 12:46:36,P5,Received,P3,Hello from P3 at 12:46:36
2025-02-28 12:46:36,P2,Sent,P1,Hello from P2 at 12:46:36
2025-02-28 12:46:36,P2,Received,P1,Hello from P1 at 12:46:36
2025-02-28 12:46:36,P2,Sent,P5,Hello from P2 at 12:46:36
2025-02-28 12:46:36,P2,Sent,P6,Hello from P2 at 12:46:36
2025-02-28 12:46:36,P2,Received,P4,Hello from P4 at 12:46:36
2025-02-28 12:46:36,P2,Sent,P3,Hello from P2 at 12:46:36
2025-02-28 12:46:36,P2,Sent,P4,Hello from P2 at 12:46:36
2025-02-28 12:46:36,P2,Received,P3,Hello from P3 at 12:46:36
2025-02-28 12:46:37,P3,Received,P6,Hello from P6 at 12:46:37
2025-02-28 12:46:37,P4,Received,P6,Hello from P6 at 12:46:37
2025-02-28 12:46:37,P1,Received,P6,Hello from P6 at 12:46:37
2025-02-28 12:46:37,P6,Sent,P1,Hello from P6 at 12:46:37
2025-02-28 12:46:37,P6,Sent,P5,Hello from P6 at 12:46:37
2025-02-28 12:46:37,P6,Sent,P4,Hello from P6 at 12:46:37
2025-02-28 12:46:37,P6,Sent,P3,Hello from P6 at 12:46:37
